"","x"
"1168","@Minnasophie Bis jetzt habe ich noch nichts davon gehört. @Telekom_hilft nimmt sich dem gerne an und guckt mal nach. ^lr"
"1169","@wlanfr3ak Was ist los? Können wir oder @Telekom_hilft an der Meinung noch etwas ändern und helfen? ^lr"
"1170","@OokamiHudson Für Prepaid Data Tarife gibt es natürlich auch eine Nano-SIM. @Telekom_hilft kann hier weiter helfen. ^lr"
"1171","@KrombiesFitch @Telekom_hilft guckt sich das mal an und gibt sein bestes. Die Kollegen melden sich. ^lr"
"1172","@ohhellokathrina Unser Team von @Telekom_hilft berät gerne bei dem passenden Tarif. ^lr"
"1173","@PhilippOstrop Was ist passiert? Darf unser Team von @Telekom_hilft noch mal ran? ^lr"
"1174","@OneEyeee Hier kann @Telekom_hilft noch mal nachsehen und gucken, was möglich ist. ^lr"
"1175","@NiggoMG1900 @Telekom_hilft kann sich das mal ansehen. ^lr"
"1176","@PlamenitoV currently we will not sell it in germany. ^lr"
"1177","@lukas2511 Bereits mit @Telekom_hilft darüber gesprochen? Vielleicht finden die Kollegen noch einen Weg. ^lr"
"1178","@Paddy_Kulhei Der Ansturm war wohl groß. Alternativ kann auch @Telekom_hilft hier helfen. ^lr"
"1179","@herrcstein Hier kann nur Ihr Anbieter helfen. ^lr"
"1180","@Enterich89 Bitkom http://t.co/Ru37dErYWe ^lr"
"1181","@Gubblminator Funktioniert alles wieder, oder soll @Telekom_hilft noch vorbei gucken? ^lr"
"1182","@neonACHT Selbstverständlich wirst Du nicht vergessen! Zur Sicherheit kann @Telekom_hilft aber noch mal mit gucken. ^lr"
"1183","@weltraumakustik hat es geklappt? Ansonsten kann @Telekom_hilft unterstützen. ^lr"
"1184","Jeder vierte Bundesbürger liest #ebooks. #fbm14 #ZahlDerWoche ^lr http://t.co/M7afM7qkA1"
"1185","@herrcstein Schon mit @Telekom_hilft gesprochen? Vielleicht können die Kollegen helfen. ^lr"
"1186","Erfolgreicher Exit des @hubraumberlin Startups @Salonmeister_de http://t.co/6i2NQTzs82 ^lr via @mikebutcher @TechCrunch"
"1187","@gerritlober Noch ein wenig Geduld. Hier gibt es immer die aktuellen Vorankündigungen https://t.co/aWlL8srgiv ^lr"
"1188","@Xauripux Konnte eine Lösung gefunden werden? Sonst hilft hier auch @Telekom_hilft weiter. ^lr"
"1189","@JensSchlueter Konnte @Telekom_hilft noch nicht unterstützen? ^lr"
"1190","Telekom gründet mit China Mobile Joint Venture für das vernetzte Auto http://t.co/ZaQb8jDyFB ^lr via @VariniaBernau @SZ"
"1191","@Damerian you can talk to our customer service @Telekom_hilft. The team can probably help you. ^lr"
"1192","@KilzMarcel Hier weiß @TelekomKarriere mehr. Die Kollegen melden sich. ^lr"
"1193","Ab November gibt es das erfolgreichste IP-Festnetztelefon der Telekom Speedphone 10 in der Trendfarbe Mint. ^lr http://t.co/APFOUGGLwV"
"1194","@JensSchlueter so sollte es nicht sein. @Telekom_hilft guckt sich das mal an und meldet sich. ^lr"
"1195","@ChristophStoltz Konnte @Telekom_hilft noch nicht helfen? ^lr"
"1196","Buchgroßhändler Libri bietet künftig den #tolino eReader an. Neue #eReader zum Weihnachtsgeschäft. http://t.co/NN0srNIs9B #fbm14 ^lr"
"1197","@MatthiasBettag Was ist denn genau los? Können wir oder @Telekom_hilft irgendwie helfen? ^lr"
"1198","@kuba555kuba Darf @Telekom_hilft noch mal ran? Die Kollegen finden vielleicht noch das passende. ^lr"
"1199","@GeGeGeorg hier kann vielleicht @Telekom_hilft helfen. ^lr"
"1200","@GeGeGeorg Hier gibt es die AGBs zu den einzelnen Tarife http://t.co/Nlpy4mEhXb MagentaEINS ist nur ein Paket aus verschiedenen Tarifen. ^lr"
"1201","@T34_unstoppable @Gregor_Gregor So ist es. Wenn der Router gekauft ist, darf die Funktion jederzeit abgestellt werden. ^lr"
"1202","@Gregor_Gregor hier gibt es die AGBs zum Endgeräte-Servicepaket http://t.co/PYK2rODA2r ^lr"
"1203","@AderMaik zur Zeit werden wir das BlackBerry Passport nicht ins Portfolio aufnehmen. ^lr"
"1204","@d0wn_blog Kann @Telekom_hilft irgendwie unterstützen? ^lr"
"1205","@Bitnapper Bereits mit @Telekom_hilft gesprochen? Vielleicht können die Kollegen helfen. ^lr"
"1206","""Ein Fokus wird weiterhin auf der Start-up-Szene in Dtld. liegen"" http://t.co/pBGPwPyLOg ^lr via @Doener @WSJDeutschland"
"1207","@dustin_holzmann Ich kann die Seite öffnen. Versucht über einen HotSpot die Seite zu öffnen? ^lr"
"1208","@DerKunga Hier kann @Telekom_hilft unterstützen, damit es bald wieder ein aktuelles Video gibt. Die Kollegen melden sich. ^lr"
"1209","@ilkiii Unser Team von @Telekom_hilft kann gucken was sie machen können und melden sich. ^lr"
"1210","@T34_unstoppable Das ist Unsinn. Der TR069-Dienst (EasySupport) darf bei Mietgeräten aufgrund von Updates nicht deaktiviert werden. ^lr"
"1211","Filter gegen #Phishing.  #SicherImNetz ^lr http://t.co/u4h3HlU8n8"
"1212","@suedstadtliebe Unerwünschte Nummern können im Kundencenter http://t.co/ZPT9rukO3X gespeert werden. ^lr"
"1213","@AgtPremium Danke für das Kompliment! ^lr"
"1214","@mueller_andi Das ist alles im G10-Gesetz geregelt. http://t.co/1vI6YHNNxA ^lr"
"1215","@mueller_andi Die Telekom trägt nicht dazu bei, dass Kundendaten durch ausländische Geheimdienste abgeschöpft werden. ^lr"
"1216","@thieme_matthias Wir tragen nicht dazu bei, dass Daten durch ausländ. Geheimdienste abgeschöpft werden. Schengen-Routing erschwert Zugriff."
"1217","@thieme_matthias Falsch. Telekom nutzt den DE-CIX bisher kaum. ^lr"
"1218","@mueller_andi T-Mobile USA hat keinen Zugriff auf Daten aus Deutschland. ^lr"
"1219","@BurnerNils So soll es nicht sein. Kann @Telekom_hilft noch helfen? ^lr"
"1220","@metapixel Oder direkt die Kollegen von @Telekom_hilft hier anschreiben. ^lr"
"1221","@funkolive Ansonsten können unser Kollegen von @Telekom_hilft hier gerne einspringen. ^lr"
"1222","@mueller_andi Das G10-Gesetz regelt die Zusammenarbeit mit dem BND. Es gibt keine Zusammenarbeit mit ausländischen Geheimdiensten. ^lr"
"1223","@jsessenhausen Funktioniert Alles? Sonst kann unser Team von @Telekom_hilft helfen. ^lr"
"1224","@hipparqos Das G10-Gesetz regelt die Zusammenarbeit mit dem BND. Es gibt keine Zusammenarbeit der Telekom mit ausländischen Geheimdiensten."
"1225","@simonracz Can our customer service @Telekom_hilft help you? They will contact you. ^lr"
"1226","@KzudenO Unser Team von @Telekom_hilft berät gerne beim passenden Tarif. Die Kollegen melden sich. ^lr"
"1227","@S3biZockt hier gibt es mehr Infos zum Ausbaustatus: http://t.co/KQvkxZXXoS ^lr"
"1228","@dputsche Danke! und weiterhin viel Spaß mit dem Angebot. ^lr"
"1229","@thieme_matthias Es gibt keine Zusammenarbeit der Telekom mit ausländischen Geheimdiensten – das behauptet auch der SZ-Artikel nicht. ^lr"
"1230","@tmphlppgrmS Was sagt denn der Lieferstatus im Kundencenter: http://t.co/ZPT9rukO3X ? Sonst mal bei @Telekom_hilft nachhaken. ^lr"
"1231","@Groucho Kann hier vielleicht auch @Telekom_hilft einspringen und weiter helfen? ^lr"
"1232","@thieme_matthias Das G10-Gesetz regelt die Zusammenarbeit mit dem BND. http://t.co/1vI6YHNNxA ^lr"
"1233","@KristinWithAnA Oder hier die Kollegen von @Telekom_hilft anschreiben. ^lr"
"1234","@neonACHT Schon im Kundencenter http://t.co/ZPT9rukO3X den Lieferstatus geprüft? Sonst kann @Telekom_hilft helfen. ^lr"
"1235","#ZahlDerWoche: 48 Mrd. DM Investition ^mk http://t.co/DpiaCJixdC"
"1236","@ljonnet Wir bauen mit Hochdruck aus. Hier kann man sich dazu auch einen Überblick verschaffen: http://t.co/iGiYmEGxlw @CHIP_online ^lv"
"1237","@Muelli808 Check doch noch mal bei unseren Kollegen von @Telekom_hilft ob die was zur Auslieferung wissen... ^lv"
"1238","Testsieger: Unser Netz liegt im @CHIP_online Mobilfunktest wieder ganz vorn #Telekom. http://t.co/izJBEqOD1l ^lv http://t.co/CHCuGGwzsl"
"1239","@Frank_gamefreak es sind die gleichen Preise - als Extra mit Hotspot Flat und Amazon Gutschein. ^mk"
"1240","@einprozentkunde Bei der Beratung springt unser Team von @Telekom_hilft immer wieder gerne ein und meldet sich. ^lr"
"1241","Kurz vorm Start der @BekoBBL ist die Telekom Basketball #App live http://t.co/BnQSe2GQme ^mk http://t.co/5Q3V1PjEp0"
"1242","@_DerSilver Wir bauen ständig aus und investieren 2014 rund 4 Mrd. €. Hier gibt es den aktuellen Ausbaustatus: http://t.co/KQvkxZXXoS ^lr"
"1243","@Mastinqe Hier kann @Telekom_hilft helfen und meldet sich. ^lr"
"1244","@einwenigmeikel Da weiß unser Team von @Telekom_hilft vielleicht mehr. Die Kollegen melden sich. ^lr"
"1245","@einwenigmeikel ist im Kundencenter unter Vertragsdaten -&gt; Lieferung anderer Bestellungen schon eine Trackingnummer hinterlegt? ^lr"
"1246","@Zugschlus Auf jeden Fall. Daher ist der Austausch mit den Experten sehr wichtig und Teil der Weiterbildung. ^lr"
"1247","@buhacont Wir würden uns freuen! Das Team von @Telekom_hilft berät auch gerne beim passenden Tarif. ^lr"
"1248","@graustvfen Da kann @Telekom_hilft sicher helfen und meldet sich. ^lr"
"1249","Blog.Telekom: Mit Cyber #Security Professionals gegen #Internet Kriminalität http://t.co/f2BBKXZ2DY ^lr"
"1250","@ollek30 vielleicht kann @Telekom_hilft die Wartezeit verkürzen und weiß mehr. ^lr"
"1251","@CodeAddicted Anstatt der Warteschleife auch gerne die Kollegen von @Telekom_hilft hier ansprechen. ^lr"
"1252","@Frosilein Ganz ohne Warteschleifenmusik geht es bei @Telekom_hilft und helfen können die auch richtig gut. ^lr"
"1253","Industrie 4.0 – was dahinter steckt und die Telekom damit zu tun hat http://t.co/zKLNs50zTT  ^mk"
"1254","@tobirelpaed Die Nachrichten können im Kundencenter http://t.co/WOJBVpD72y abbestellt werden. @Telekom_hilft kann sonst auch helfen. ^lr"
"1255","@WassiaEichhorn Das kann @Telekom_hilft sicher klären. Die Kollegen melden sich. ^lr"
"1256","@fischimglas Soll @Telekom_hilft noch mal vorbei schauen? ^lr"
"1257","@PaxtonMega So sollte es natürlich nicht sein. Kann @Telekom_hilft noch aktiv werden? ^lr"
"1258","@kemalk80 So soll es nicht sein. Kann @Telekom_hilft noch unterstützen? ^lr"
"1259","@1Sparks_Fly3 Hier kann unser Service-Team @Telekom_hilft weiterhelfen und melden sich. ^lr"
"1260","@aboutmerle Alles wieder in Ordnung? Sonst hilft @Telekom_hilft weiter. ^lr"
"1261","@jeseinohrkater Unser Kundenservice ist auch hier unterwegs. @Telekom_hilft kann beim finden des richtigen Tarifs helfen. ^lr"
"1262","@_BennyOtt_ @Telekom_hilft kann hier noch mal prüfen, was möglich ist. ^lr"
"1263","@81Klaus Bereits mit unserem Team von @Telekom_hilft in Kontakt? Die Kollegen können helfen und melden sich. ^lr"
"1264","@BennyUfo Danke, das hören wir doch immer wieder gern. Weiterhin viel Spaß! ^lr"
"1265","73 Prozent der Internetnutzer ab 14 Jahren schauen Videos per Streaming. #ZahlDerWoche ^lr http://t.co/1vvBP611e0"
"1266","Telekom vergibt Free-TV-Rechte der @BekoBBL an @SPORT1 mit bis zu 48 Spielen. Alle Spiele auf  http://t.co/OVz6gJZp8s http://t.co/cjjygVnDaF"
"1267","Ab heute erhältlich: iPhone 6 und iPhone 6 Plus bei der Telekom http://t.co/XRj165yIrK http://t.co/GB5MviyBw7"
"1268","Erstes Cybersecurity Bootcamp für Startups via @hubraumberlin http://t.co/0H3EzhDmKU #SicherImNetz ^mk http://t.co/Trmxvcv1wf"
"1269","@HHubchen Wenn Interesse an einem Telefonhäuschen besteht, eine kurze Mail an info(a)telekom.de. ^lr"
"1270","@bluemoon7687 Kann @Telekom_hilft hier unterstützen? ^lr"
"1271","@ninagerling Hier kann unser Kundenservice @Telekom_hilft noch mal nachsehen. ^lr"
"1272","@kattascha Da kann unser Team von @Telekom_hilft sicher etwas ändern. Die Kollegen melden sich. ^lr"
"1273","Blog.Telekom: Magenta goes international. http://t.co/Ssjo12GHHi #Rebranding ^lr"
"1274","@henningtillmann der schlechte Empfang kann an Betonwänden liegen. Über WLAN kann jeder VoIP Client genutzt werden. ^lr"
"1275","@Marcelloscherme Thanks! Enjoy your trip. ^lr"
"1276","@nblr Die Richtung ist irrelevant. Entscheidend für die Netzzusammenschaltung ist, wer wem wie viele Daten übergibt. ^lr"
"1277","@Rossi3000 Da kann sicher unser Service Team von  @Telekom_hilft weiterhelfen. Die Kollegen melden sich. ^lr"
"1278","@fwkempf Kann das Team von @Telekom_hilft hier direkt weiter helfen? ^lr"
"1279","@Dethicus brauchen sie noch Beratung? Das kann hier auch @Telekom_hilft gerne übernehmen. ^lr"
"1280","@GunnarMergner Hat es trotzdem funktioniert? Sonst kann @Telekom_hilft noch mal drauf schauen. ^lr"
"1281","@mueller_andi Here you can find more about the topic: http://t.co/1vI6YHNNxA ^lr"
"1282","@Franzsh Als Beleg dafür gibt es lediglich einen Kringel in Snowden-Unterlagen.Hier gibts weiter Infos: http://t.co/khIheSW91V ^lr"
"1283","@sairaforreal Our customer-care team @Telekom_hilft can look after it. Perhaps they can help you. ^lr"
"1284","@Yoncii hoffe es funktioniert alles wieder und du hast das 2:0 nicht verpasst. Ansonsten hilft @Telekom_hilft. ^lr"
"1285","@Jingslol Perhaps our customer service @Telekom_hilft can help. ^lr"
"1286","@ZvenJonas Es gelten die Angebote und Preise von Netflix. ^lr"
"1287","@TheOldPossum in wenigen Wochen! Wir informieren hier, wenn es los geht. ^lr"
"1288","@Balzer82 Unsere Kollegen von @Telekom_hilft können sich das noch mal ansehen und melden sich. ^lr"
"1289","@eriklippmann Wir bauen auch weiterhin unsere Netze aus. ^lr"
"1290","@coolmrbean In wenigen Wochen. Noch ein bisschen Geduld. ^lr"
"1291","Telekom startet in Kürze als erster TV-Anbieter mit @NetflixDE Angebot bei @T_Entertain. ^lr"
"1292","@JochumPeter Vielleicht weiß unser Team von @Telekom_hilft hierzu mehr. Die Kollegen melden sich. ^lr"
"1293","@snaefell Bereits unser Service-Team @Telekom_hilft angeschrieben? Die Kollegen melden sich. ^lr"
"1294","Handyschulung bei der #Telekom mit der #Lebenshilfe @meinEngagement ^lr http://t.co/f2gvzBAB1G"
"1295","Blog.Telekom: Spionage-Berichte -  Ein roter Kringel auf einem Chart http://t.co/khIheSW91V #NSA ^lr"
"1296","@indilaya Hier helfen die Kollegen von @Telekom_hilft weiter und lassen einen nicht hängen. Sie melden sich. ^lr"
"1297","#ZahlDerWoche: 135.000 Gäste besuchten den Stand der Telekom zur #IFA2014 ^mk http://t.co/cJ6OeTLbJL"
"1298","Eindrücke vom Auftritt der Telekom zur #IFA2014 ^mk http://t.co/y6mtuROLsE"
"1299","@hue020385 zählt auch für Telekom Mobilfunkverträge mit Internet Flatrate. Congstar gilt hier nicht. ^mk"
"1300","@GDNori ja, das zählt natürlich auch als Langzeitvertrag. ^mk"
"1301","@JalapenoMunich Richtig. Für alle Telekom Vertragskunden mit Internet Flatrate aich ohne Entertain gilt das Angebot. ^mk"
"1302","@Shuikun unsere Kollegen von @Telekom_hilft können die Frage beantworten und melden sich. ^mk"
"1303","Moderation der @BekoBBL Spiele bei #TelekomBasketball übernehmen unter anderem @FrankBuschmann und @MichaKoerner ^mk"
"1304","Alle Spiele der @BekoBBL kostenlos für @T_Entertain Kunden zum Saison Start live und in #HD! Infos gibt’s hier: http://t.co/JXMcKkAtt7 ^mk"
"1305","@Janine_kkundk damit der zweite Blick auch überzeugt, kann @Telekom_hilft gerne beraten. ^mk"
"1306","@timurp unsere Kollegen von @Telekom_hilft können gerne bei der Vertragsverlängerung beraten :) ^mk"
"1307","@Wulfpacks unsere Kollegen von @Telekom_hilft können das gerne prüfen und melden sich. ^mk"
"1308","@timurp iPhone6 Preise werden in Kürze bekannt gegeben. VoLTE wird es geben, aber dauert noch. WiFi-Calling bieten wir nicht an. ^mk"
"1309","Eindrücke von der #tlounge – Webvideo killed the TV-Star! #youtube ^lr http://t.co/t11weRLaC6"
"1310","Blog.Telekom: „TV und Webvideo können nebeneinander bestehen.“ http://t.co/VMwWqN0PGa #youtube #tlounge ^lr"
"1311","Das @SamsungMobile #GALAXYNote4 und die #Smartwatch #GearS auf der #IFA2014 ^lr
https://t.co/SFxz3BzE7I"
"1312","@1973Kent Ja und die Kollegen von @Telekom_hilft können auch richtig gut beraten. ^lr"
"1313","@SerjjMonster Ab dem 19.9 wird mit der Auslieferung gestartet. ^lr"
"1314","#Telekom testet zusammen mit @DHLPaket und @Zalando den #PaketButler http://t.co/ix1MScwR2E ^lr"
"1315","@oe_stefan Da kann sicher @Telekom_hilft etwas ändern. ^lr"
"1316","Mehr Infos zur #tlounge morgen im Blog.Telekom und auf YouTube.^ak"
